,ï»¿id,scrape_id,neighbourhood_group_cleansed,latitude,longitude,bathrooms,bedrooms,beds,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,host_id,host_listings_count,host_total_listings_count,accommodates,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
1925,20571008.0,20200000000000.0,0.0,37.77575,-122.4,0.0,1.0,2.0,1.0,1.0,27.0,27.0,1.0,27.0,0.0,4.81,4.89,4.93,4.94,4.96,4.86,4.69,0.8,77596452.0,2.0,5.0,3.0,1.0,27.0,19,47,73,278,106.0,3.6,2.0,2.0,1.0,1.0,0.0
1926,20575733.0,20200000000000.0,0.0,37.76309,-122.48022,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.9,4.87,4.95,4.85,4.75,4.65,1.71,136131559.0,7.0,9.0,1.0,30.0,1125.0,20,50,79,79,114.0,8.0,0.0,5.0,0.0,5.0,0.0
1927,20576493.0,20200000000000.0,0.0,37.77628,-122.4,0.0,2.0,2.0,1.0,2.0,27.0,27.0,1.3,27.0,0.0,4.73,4.86,4.94,4.97,4.94,4.89,4.63,0.8,77596452.0,2.0,5.0,4.0,1.0,27.0,12,27,46,224,18.5,3.6,2.0,2.0,1.0,1.0,0.0
1928,20587051.0,20200000000000.0,0.0,37.78691,-122.39083,0.0,1.0,1.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,5.0,5.0,5.0,5.0,4.9,5.0,5.0,0.03,44797361.0,1.0,1.0,4.0,30.0,180.0,18,30,59,59,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1929,20591785.0,20200000000000.0,0.0,37.7943,-122.41655,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.9,4.92,4.94,4.98,5.0,4.98,4.7,0.76,25824429.0,4.0,4.0,2.0,2.0,1125.0,9,23,43,308,51.0,14.0,2.0,1.0,1.0,0.0,0.0
1930,20608608.0,20200000000000.0,0.0,37.7353,-122.43792,0.0,3.0,1.5,30.0,30.0,365.0,365.0,30.0,365.0,0.0,5.0,5.0,5.0,5.0,5.0,4.5,4.5,0.03,13615078.0,1.0,2.0,6.0,30.0,365.0,0,0,0,263,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1931,20663782.0,20200000000000.0,0.0,37.80077,-122.42981,0.0,3.0,3.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.71,4.64,4.64,4.9,4.9,4.71,4.43,0.23,18197535.0,1.0,2.0,6.0,30.0,1125.0,0,0,0,206,14.0,3.0,0.0,1.0,1.0,0.0,0.0
1932,20664630.0,20200000000000.0,0.0,37.77058,-122.42743,0.0,1.0,1.0,15.2,15.3,1125.0,1125.0,15.1,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,143561049.0,1.0,1.0,2.0,15.3,1125.0,29,59,89,364,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1933,20695687.0,20200000000000.0,0.0,37.74774,-122.40776,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.97,4.97,4.97,4.98,4.99,4.83,4.94,0.8,9054077.0,1.0,3.0,2.0,2.0,9.0,25,55,84,84,18.5,3.6,0.0,1.0,0.0,1.0,0.0
1934,20696391.0,20200000000000.0,0.0,37.74436,-122.4323,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.87,4.87,4.78,5.0,4.87,4.83,4.74,0.36,6392096.0,2.0,4.0,4.0,30.0,1125.0,1,1,1,68,23.0,6.0,0.0,1.0,1.0,0.0,0.0
1935,20696918.0,20200000000000.0,0.0,37.71416,-122.44118,0.0,1.0,1.0,2.0,2.0,30.0,30.0,2.0,30.0,0.0,4.91,4.97,5.0,4.98,4.98,4.9,4.83,0.87,26700102.0,1.0,1.0,2.0,2.0,30.0,0,0,0,0,58.0,0.0,0.0,1.0,0.0,1.0,0.0
1936,20724784.0,20200000000000.0,0.0,37.80254,-122.407,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,148406261.0,1.0,1.0,1.0,30.0,1125.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1937,20744996.0,20200000000000.0,0.0,37.8022,-122.437,0.0,3.0,1.5,30.0,30.0,1124.0,1124.0,30.0,1124.0,0.0,4.9,4.9,4.9,4.9,4.9,4.93,4.8,0.23,8329745.0,7.0,20.0,3.0,30.0,1124.0,30,60,90,365,15.0,0.0,0.0,5.0,5.0,0.0,0.0
1938,18840775.0,20200000000000.0,0.0,37.7428,-122.4756,0.0,1.0,1.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.1,131200418.0,5.3,7.7,2.0,30.0,90.0,30,60,90,179,7.0,0.0,0.0,3.5,3.0,0.7,0.0
1939,18840939.0,20200000000000.0,0.0,37.74411,-122.47555,0.0,1.0,1.0,30.0,30.0,270.0,270.0,30.0,270.0,0.0,4.6,4.5,4.8,4.9,4.9,4.78,4.56,0.15,131200418.0,5.3,7.7,2.0,30.0,270.0,30,60,90,365,10.0,1.0,0.0,3.5,3.0,0.7,0.0
1940,18851429.0,20200000000000.0,0.0,37.79677,-122.42824,0.0,3.0,3.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.97,4.97,4.97,4.97,5.0,5.0,4.79,0.5,131316530.0,1.0,2.0,6.0,30.0,360.0,29,59,89,237,35.0,0.0,0.0,1.0,1.0,0.0,0.0
1941,18853563.0,20200000000000.0,0.0,37.79206,-122.40817,0.0,1.0,1.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,5.0,5.0,5.0,5.0,5.0,4.91,4.77,0.33,12703126.0,6.0,6.0,2.0,30.0,180.0,15,45,75,185,22.0,4.0,0.0,6.0,1.1,0.0,0.0
1942,18856887.0,20200000000000.0,0.0,37.775761,-122.406944,0.0,1.0,1.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.93,4.8,4.87,4.93,5.0,4.9,4.4,0.22,12128319.0,1.0,2.0,2.0,30.0,90.0,3,33,45,256,15.0,3.0,1.0,1.0,1.0,0.0,0.0
1943,18873809.0,20200000000000.0,0.0,37.74433,-122.4,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.97,5.0,4.96,4.98,4.98,4.86,4.86,2.19,20137018.0,1.0,1.0,4.0,30.0,125.0,0,27,57,146,18.5,0.0,0.0,1.0,1.0,0.0,0.0
1944,18874472.0,20200000000000.0,0.0,37.74699,-122.47593,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.86,4.85,4.81,4.95,4.93,4.82,4.76,0.8,131502074.0,2.0,2.0,2.0,1.0,31.0,30,60,90,179,18.5,3.6,0.0,2.0,0.0,2.0,0.0
1945,18874655.0,20200000000000.0,0.0,37.80485,-122.42075,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,0.03,13832870.0,20.0,7.7,2.0,30.0,1125.0,0,0,0,248,2.0,0.0,0.0,17.0,1.1,0.0,0.0
1946,18916029.0,20200000000000.0,0.0,37.73354,-122.4228,0.0,1.0,1.0,2.0,3.0,1125.0,1125.0,2.3,1125.0,0.0,4.95,4.88,4.94,5.0,4.96,4.76,4.88,1.85,33242464.0,2.0,2.0,2.0,2.0,7.0,11,32,44,216,18.5,3.6,1.0,1.0,1.0,0.0,0.0
1947,18926777.0,20200000000000.0,0.0,37.78904,-122.39236,0.0,1.0,1.0,30.0,30.0,66.0,66.0,30.0,66.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,6262569.0,2.0,6.0,2.0,30.0,66.0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
1948,18931048.0,20200000000000.0,0.0,37.76342,-122.4327,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.86,4.98,4.91,4.95,4.95,4.98,4.79,2.43,43695190.0,2.0,2.0,2.0,2.0,1125.0,19,48,71,329,18.5,3.6,1.0,2.0,0.0,2.0,0.0
1949,18971467.0,20200000000000.0,0.0,37.77593,-122.43919,0.0,3.0,1.5,4.0,5.0,1125.0,1125.0,4.7,1125.0,0.0,4.92,5.0,5.0,4.92,4.92,5.0,4.73,0.69,102973.0,1.0,2.0,6.0,5.0,1125.0,16,46,75,75,48.0,11.0,0.0,1.0,1.0,0.0,0.0
1950,18981477.0,20200000000000.0,0.0,37.79213,-122.44256,0.0,1.0,2.0,2.0,4.0,45.0,45.0,2.1,45.0,0.0,4.98,4.97,5.0,4.98,4.99,4.97,4.9,0.8,6622828.0,2.0,2.0,2.0,2.0,45.0,9,17,17,17,18.5,3.6,0.2,1.0,1.0,0.0,0.0
1951,18986977.0,20200000000000.0,0.0,37.75304,-122.43629,0.0,3.0,3.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,123065159.0,1.0,3.0,1.0,30.0,90.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1952,19012658.0,20200000000000.0,0.0,37.75568,-122.42606,0.0,1.0,1.0,30.0,30.0,120.0,120.0,30.0,120.0,0.0,5.0,4.8,5.0,5.0,5.0,5.0,4.5,0.07,87315309.0,2.0,2.0,1.0,30.0,120.0,0,0,0,0,5.0,0.0,0.0,2.0,0.0,2.0,0.0
1953,19014320.0,20200000000000.0,0.0,37.75213,-122.4129,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.79,4.95,4.88,4.97,4.91,4.92,4.8,1.59,49354377.0,2.0,2.0,2.0,30.0,1125.0,17,17,17,202,111.0,6.0,0.0,2.0,2.0,0.0,0.0
1954,19014669.0,20200000000000.0,0.0,37.76688,-122.43418,0.0,2.0,2.0,30.0,30.0,75.0,75.0,30.0,75.0,0.0,4.93,4.93,5.0,4.79,4.93,4.93,4.71,0.21,11166165.0,3.0,4.0,2.0,30.0,75.0,27,56,71,160,14.0,1.0,0.0,3.0,3.0,0.0,0.0
1955,19023994.0,20200000000000.0,0.0,37.78037,-122.40999,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.9,5.0,5.0,4.9,5.0,4.9,4.4,0.09,38836.0,22.0,7.7,2.0,30.0,1125.0,0,0,0,0,5.0,0.0,0.0,3.5,1.1,0.0,0.0
1956,19026673.0,20200000000000.0,0.0,37.7658,-122.45223,0.0,1.0,2.0,32.0,32.0,120.0,120.0,32.0,120.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.16,21994.0,13.0,14.0,2.0,32.0,120.0,30,60,90,365,1.0,1.0,0.0,13.0,0.0,0.7,0.0
1957,19029310.0,20200000000000.0,0.0,37.78074,-122.411,0.0,1.0,1.0,1.0,1.0,28.0,28.0,1.0,28.0,0.0,4.46,4.69,4.58,4.9,4.9,4.9,4.46,0.8,6683937.0,3.0,4.0,2.0,1.0,28.0,28,58,88,237,18.5,3.6,0.2,3.0,0.0,3.0,0.0
1958,21591945.0,20200000000000.0,0.0,37.76439,-122.45545,0.0,1.0,1.0,32.0,32.0,90.0,90.0,32.0,90.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,21994.0,13.0,14.0,1.0,32.0,90.0,30,60,90,148,0.0,0.0,0.0,13.0,0.0,0.7,0.0
1959,21592081.0,20200000000000.0,0.0,37.76444,-122.45559,0.0,1.0,1.0,32.0,32.0,99.0,99.0,32.0,99.0,0.0,5.0,4.5,4.5,5.0,5.0,5.0,4.5,0.08,21994.0,13.0,14.0,1.0,32.0,99.0,30,60,90,365,4.0,3.0,0.0,13.0,0.0,0.7,0.0
1960,19830610.0,20200000000000.0,0.0,37.75784,-122.38972,0.0,1.0,1.0,4.0,4.0,30.0,30.0,4.0,30.0,0.0,4.95,4.86,4.81,4.97,4.95,4.89,4.89,0.57,9338519.0,1.0,1.0,2.0,4.0,30.0,11,28,58,326,38.0,6.0,0.0,1.0,1.0,0.0,0.0
1961,19849866.0,20200000000000.0,0.0,37.79056,-122.4071,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.75,5.0,4.75,5.0,5.0,5.0,5.0,0.08,55782784.0,25.0,37.0,2.0,2.0,1125.0,30,60,90,365,5.0,0.0,0.0,3.5,1.1,0.7,0.0
1962,19891435.0,20200000000000.0,0.0,37.79619,-122.41189,0.0,1.0,1.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,5.0,5.0,4.75,5.0,5.0,5.0,4.92,0.2,50070073.0,1.0,1.0,3.0,30.0,30.0,0,0,0,0,14.0,0.0,0.0,1.0,1.0,0.0,0.0
1963,19922726.0,20200000000000.0,0.0,37.76035,-122.43505,0.0,1.0,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.95,4.99,5.0,4.98,5.0,4.99,4.89,2.24,107400974.0,3.0,3.0,3.0,2.0,7.0,20,35,58,58,18.5,24.0,2.0,2.0,1.0,1.0,0.0
1964,19933216.0,20200000000000.0,0.0,37.7635,-122.42509,0.0,2.0,3.0,30.0,30.0,121.0,121.0,30.0,121.0,0.0,4.78,4.9,4.9,4.9,4.88,4.95,4.37,0.63,83929576.0,1.0,5.0,5.0,30.0,121.0,0,0,0,0,42.0,0.0,0.0,1.0,1.0,0.0,0.0
1965,19934941.0,20200000000000.0,0.0,37.79325,-122.41694,0.0,1.0,3.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,4.95,5.0,5.0,5.0,4.82,0.34,71394576.0,2.0,2.0,4.0,30.0,1125.0,0,0,0,185,22.0,6.0,0.0,1.0,1.0,0.0,0.0
1966,19950230.0,20200000000000.0,0.0,37.75406,-122.40196,0.0,1.0,1.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.92,4.96,4.96,5.0,5.0,4.87,4.77,0.9,275545.0,1.0,1.0,2.0,1.0,1125.0,0,0,0,0,58.0,0.0,0.0,1.0,1.0,0.0,0.0
1967,19954872.0,20200000000000.0,0.0,37.78369,-122.46364,0.0,1.0,2.0,2.0,2.0,15.0,15.0,2.0,15.0,0.0,4.66,4.81,4.55,4.77,4.81,4.78,4.59,0.8,127638239.0,5.0,5.0,3.0,2.0,15.0,16,46,76,165,18.5,3.6,0.2,5.0,0.0,5.0,0.0
1968,20002651.0,20200000000000.0,0.0,37.79234,-122.41965,0.0,1.0,1.0,15.2,15.3,450.0,450.0,15.1,450.0,0.0,4.67,4.67,4.9,5.0,5.0,5.0,4.8,0.04,10624127.0,18.0,7.7,2.0,15.3,450.0,0,0,0,0,3.0,0.0,0.0,5.0,0.0,5.0,0.0
1969,20032338.0,20200000000000.0,0.0,37.7211,-122.40166,0.0,2.0,2.0,2.0,3.0,1125.0,1125.0,2.3,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0.01,13926160.0,1.0,3.0,4.0,2.0,1125.0,7,37,67,341,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1970,20059569.0,20200000000000.0,0.0,37.78157,-122.46359,0.0,1.0,2.0,1.0,1.0,16.0,16.0,1.0,16.0,0.0,4.71,4.83,4.72,4.85,4.85,4.82,4.66,0.8,127638239.0,5.0,5.0,4.0,1.0,16.0,10,23,48,137,18.5,3.6,2.0,5.0,0.0,5.0,0.0
1971,20072374.0,20200000000000.0,0.0,37.76569,-122.41694,0.0,1.6,1.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,4.9,5.0,5.0,5.0,5.0,4.9,4.5,0.08,4430421.0,5.3,7.7,2.0,30.0,180.0,28,58,82,261,4.0,1.0,0.0,3.5,1.1,1.0,0.0
1972,20077154.0,20200000000000.0,0.0,37.7249,-122.43979,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.8,4.8,4.9,4.8,4.8,4.8,4.8,0.09,66385869.0,6.0,9.0,1.0,30.0,1125.0,0,0,0,63,5.0,0.0,0.0,6.0,0.0,0.7,0.0
1973,20093004.0,20200000000000.0,0.0,37.77768,-122.4365,0.0,1.5,1.5,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.85,4.78,4.85,4.78,4.81,4.85,4.89,0.41,21899719.0,2.0,2.0,3.0,30.0,1125.0,0,0,0,0,28.0,0.0,0.0,1.0,1.0,0.0,0.0
1974,20990790.0,20200000000000.0,0.0,37.77498,-122.4,0.0,2.0,2.0,3.0,3.0,30.0,30.0,3.0,30.0,0.0,4.96,4.96,4.83,5.0,4.96,5.0,4.78,0.7,10573197.0,2.0,6.0,4.0,3.0,30.0,10,33,51,234,23.0,17.0,0.0,1.0,1.0,0.0,0.0
1975,20994570.0,20200000000000.0,0.0,37.76261,-122.4,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.77,4.85,4.91,4.97,4.99,4.85,4.71,0.8,2788584.0,2.0,3.0,2.0,2.0,28.0,19,49,79,163,18.5,3.6,1.0,1.0,1.0,0.0,0.0
1976,21010862.0,20200000000000.0,0.0,37.775085,-122.407234,0.0,1.0,1.0,2.0,2.0,365.0,365.0,2.0,365.0,0.0,4.84,4.88,4.89,4.9,4.85,4.59,4.74,2.7,10622144.0,4.0,4.0,2.0,2.0,365.0,2,11,27,184,18.5,23.0,0.0,4.0,4.0,0.0,0.0
1977,20746223.0,20200000000000.0,0.0,37.8022,-122.437,0.0,1.6,1.0,30.0,30.0,1000.0,1000.0,30.0,1000.0,0.0,4.9,4.9,4.9,4.9,4.9,5.0,4.8,0.09,8329745.0,7.0,20.0,4.0,30.0,1000.0,0,0,0,249,6.0,1.0,0.0,5.0,5.0,0.0,0.0
1978,20762414.0,20200000000000.0,0.0,37.74499,-122.45486,0.0,3.0,3.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.97,4.99,4.95,4.96,4.97,4.87,4.84,0.8,108691284.0,1.0,3.0,5.0,1.0,1125.0,15,33,48,259,18.5,3.6,2.0,1.0,1.0,0.0,0.0
1979,20776056.0,20200000000000.0,0.0,37.80439,-122.40437,0.0,1.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.75,4.8,4.85,4.8,4.9,4.9,4.6,0.32,47925612.0,1.0,1.0,2.0,30.0,1125.0,19,49,78,284,20.0,7.0,1.0,1.0,1.0,0.0,0.0
1980,20805606.0,20200000000000.0,0.0,37.75502,-122.40762,0.0,1.0,2.0,1.0,2.0,10.0,10.0,1.9,10.0,0.0,4.84,4.91,5.0,4.97,4.91,4.88,4.66,0.48,196335.0,2.0,2.0,3.0,2.0,10.0,17,36,56,56,32.0,12.0,1.0,1.0,1.0,0.0,0.0
1981,21011550.0,20200000000000.0,0.0,37.78779,-122.45167,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.07,13832870.0,20.0,7.7,2.0,30.0,1125.0,1,5,35,310,3.0,2.0,0.0,17.0,1.1,0.0,0.0
1982,21022837.0,20200000000000.0,0.0,37.77787,-122.44858,0.0,3.0,3.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.8,4.8,0.08,151399600.0,7.0,8.0,5.0,5.0,180.0,28,58,88,267,5.0,1.0,0.0,5.0,5.0,0.0,0.0
1983,21024486.0,20200000000000.0,0.0,37.78716,-122.44261,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.06,8801754.0,1.0,3.0,2.0,30.0,80.0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
1984,21026079.0,20200000000000.0,0.0,37.76944,-122.44992,0.0,1.0,1.0,1.0,2.0,25.0,25.0,1.3,25.0,0.0,4.66,4.66,4.9,4.95,4.92,4.91,4.49,0.98,117141107.0,5.3,51.0,2.0,1.0,25.0,0,0,0,0,65.0,0.0,0.0,3.5,0.0,0.7,0.0
1985,21026891.0,20200000000000.0,0.0,37.76944,-122.44992,0.0,1.0,1.0,1.0,2.0,25.0,25.0,1.3,25.0,0.0,4.74,4.85,4.9,4.89,4.78,4.81,4.71,1.28,117141107.0,5.3,51.0,1.0,1.0,25.0,0,0,0,0,85.0,0.0,0.0,3.5,0.0,0.7,0.0
1986,21026964.0,20200000000000.0,0.0,37.76944,-122.44992,0.0,1.0,1.0,1.0,2.0,25.0,25.0,1.3,25.0,0.0,4.86,4.85,4.53,4.88,4.93,4.96,4.82,1.12,117141107.0,5.3,51.0,1.0,1.0,25.0,0,0,0,0,74.0,0.0,0.0,3.5,0.0,0.7,0.0
1987,21028247.0,20200000000000.0,0.0,37.72937,-122.46126,0.0,2.0,2.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,0.0,4.84,4.93,4.88,4.99,4.99,4.85,4.81,1.67,28932312.0,2.0,4.0,6.0,3.0,300.0,30,60,89,89,110.0,14.0,0.0,2.0,2.0,0.0,0.0
1988,21028485.0,20200000000000.0,0.0,37.72655,-122.42029,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.9,4.9,4.9,4.9,4.9,4.9,4.8,0.22,86027378.0,12.0,13.0,2.0,30.0,1125.0,0,0,0,264,12.0,3.0,0.0,7.0,1.0,0.7,0.0
1989,21037519.0,20200000000000.0,0.0,37.75197,-122.41667,0.0,1.0,1.0,30.0,30.0,365.0,365.0,30.0,365.0,0.0,4.82,4.82,4.73,4.91,5.0,4.82,4.55,0.18,151524034.0,2.0,5.0,2.0,30.0,365.0,0,5,15,29,11.0,2.0,0.0,2.0,2.0,0.0,0.0
1990,21045694.0,20200000000000.0,0.0,37.71533,-122.44026,0.0,1.6,2.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.9,4.91,4.93,4.94,4.99,4.66,4.81,2.46,30506212.0,1.0,1.0,5.0,2.0,1125.0,0,0,0,0,18.5,1.0,0.0,1.0,1.0,0.0,0.0
1991,21047729.0,20200000000000.0,0.0,37.74826,-122.42699,0.0,2.0,2.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.79,4.9,4.86,4.79,4.86,4.9,4.55,0.44,576143.0,1.0,6.0,4.0,30.0,1125.0,0,14,22,199,29.0,1.0,0.0,1.0,1.0,0.0,0.0
1992,21058406.0,20200000000000.0,0.0,37.78628,-122.43754,0.0,1.0,1.0,30.0,31.0,100.0,100.0,30.9,100.0,0.0,4.82,4.93,4.93,4.96,4.94,4.83,4.82,1.6,151678051.0,1.0,1.0,1.0,31.0,100.0,30,60,70,72,106.0,4.0,1.0,1.0,1.0,0.0,0.0
1993,21066691.0,20200000000000.0,0.0,37.76016,-122.48451,0.0,1.0,1.0,30.0,30.0,360.0,360.0,30.0,360.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,151803493.0,1.0,3.0,2.0,30.0,360.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1994,21594483.0,20200000000000.0,0.0,37.76383,-122.4,0.0,1.0,2.0,30.0,30.0,90.0,90.0,30.0,90.0,0.0,4.83,4.86,4.85,4.96,4.94,4.78,4.71,2.51,157059672.0,3.0,4.0,4.0,30.0,90.0,0,0,0,66,18.5,5.0,1.0,2.0,2.0,0.0,0.0
1995,21596397.0,20200000000000.0,0.0,37.75644,-122.40096,0.0,1.0,1.0,2.0,5.0,28.0,28.0,2.7,28.0,0.0,4.87,4.92,4.86,4.99,4.99,4.88,4.78,0.8,4718164.0,1.0,3.0,2.0,2.0,28.0,9,25,55,292,18.5,3.6,0.2,1.0,1.0,0.0,0.0
1996,21610333.0,20200000000000.0,0.0,37.78618,-122.41453,0.0,1.6,1.0,30.0,30.0,150.0,150.0,30.0,150.0,0.0,5.0,5.0,5.0,4.9,5.0,4.9,5.0,0.13,4430421.0,5.3,7.7,2.0,30.0,150.0,28,58,88,177,1.0,1.0,0.0,3.5,1.1,1.0,0.0
1997,21612906.0,20200000000000.0,0.0,37.75136,-122.41157,0.0,1.0,1.0,30.0,30.0,1125.0,1125.0,30.0,1125.0,0.0,4.76,4.82,4.71,4.94,4.88,4.76,4.65,0.26,20900027.0,5.0,10.0,2.0,30.0,1125.0,0,0,20,199,17.0,3.0,0.0,5.0,5.0,0.0,0.0
1998,21620847.0,20200000000000.0,0.0,37.775085,-122.407234,0.0,2.0,2.0,2.0,2.0,365.0,365.0,2.0,365.0,0.0,4.91,4.97,4.91,4.91,4.94,4.53,4.62,0.54,10622144.0,4.0,4.0,4.0,2.0,365.0,2,11,27,184,34.0,18.0,0.0,4.0,4.0,0.0,0.0
1999,21098885.0,20200000000000.0,0.0,37.78671,-122.38976,0.0,1.0,1.0,15.2,15.3,365.0,365.0,15.1,365.0,0.0,4.8,4.8,4.8,4.9,4.9,4.8,4.7,1.3,38196024.0,1.0,1.0,3.0,15.3,365.0,24,54,84,359,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2000,21110366.0,20200000000000.0,0.0,37.76426,-122.41723,0.0,1.6,1.0,30.0,30.0,180.0,180.0,30.0,180.0,0.0,4.8,4.8,4.9,5.0,5.0,4.9,4.4,0.08,4430421.0,5.3,7.7,2.0,30.0,180.0,3,33,63,152,5.0,1.0,0.0,3.5,1.1,1.0,0.0
2001,21111630.0,20200000000000.0,0.0,37.79187,-122.40679,0.0,1.0,2.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,0.0,4.95,4.95,4.97,4.97,4.97,4.94,4.86,0.8,100586872.0,4.0,7.0,6.0,1.0,27.0,14,32,60,321,18.5,3.6,0.2,4.0,0.0,4.0,0.0
2002,21113266.0,20200000000000.0,0.0,37.72531,-122.43926,0.0,1.0,1.0,1.0,2.0,1125.0,1125.0,1.3,1125.0,0.0,4.93,4.92,4.94,4.96,4.96,4.82,4.86,0.8,2275870.0,4.0,7.0,2.0,1.0,14.0,24,47,77,166,18.5,17.0,0.0,3.0,1.0,2.0,0.0
2003,21125429.0,20200000000000.0,0.0,37.78706,-122.4644,0.0,1.6,1.0,2.0,2.0,30.0,30.0,2.0,30.0,0.0,4.89,4.91,4.91,4.93,4.86,4.91,4.78,1.52,149725836.0,1.0,2.0,2.0,2.0,30.0,9,24,46,313,93.0,3.6,0.0,1.0,1.0,0.0,0.0
2004,21136811.0,20200000000000.0,0.0,37.77707,-122.46633,0.0,1.0,1.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,0.0,4.95,4.97,4.97,4.98,4.98,4.78,4.78,1.63,22718824.0,3.0,4.0,2.0,2.0,27.0,26,56,85,85,102.0,21.0,2.0,2.0,1.0,1.0,0.0
2005,20817603.0,20200000000000.0,0.0,37.78889,-122.40926,0.0,1.6,2.0,2.0,2.0,365.0,365.0,2.0,365.0,0.0,4.75,5.0,5.0,4.9,5.0,5.0,4.75,0.06,22267033.0,5.3,7.7,4.0,2.0,365.0,30,60,90,365,4.0,0.0,0.0,19.0,1.1,0.0,0.0
